1915,3,-0.079
1915,4,0.065
1915,5,-0.032
1915,6,-0.25
1915,7,-0.197
1915,8,-0.127
1915,9,-0.226
1915,10,-0.309
1915,11,-0.171
1915,12,-0.277
1916,1,-0.225
1916,2,-0.231
1916,3,-0.269
1916,4,-0.307
1916,5,-0.334
1916,6,-0.415
1916,7,-0.411
1916,8,-0.375
1916,9,-0.442
1916,10,-0.448
1916,11,-0.618
1916,12,-0.852
1917,1,-0.731
1917,2,-0.718
1917,3,-0.619
1917,4,-0.493
1917,5,-0.584
1917,6,-0.508
1917,7,-0.27
1917,8,-0.345
1917,9,-0.358
1917,10,-0.485
1917,11,-0.464
1917,12,-0.713
1918,1,-0.504
1918,2,-0.514
1918,3,-0.396
1918,4,-0.502
1918,5,-0.459
1918,6,-0.398
1918,7,-0.382
1918,8,-0.396
1918,9,-0.231
1918,10,-0.069
1918,11,-0.214
1918,12,-0.299
1919,1,-0.211
1919,2,-0.208
1919,3,-0.224
1919,4,-0.051
1919,5,-0.231
1919,6,-0.317
1919,7,-0.358
1919,8,-0.318
1919,9,-0.299
1919,10,-0.218
1919,11,-0.536
1919,12,-0.432
1920,1,-0.242
1920,2,-0.418
1920,3,-0.134
1920,4,-0.186
1920,5,-0.223
1920,6,-0.288
1920,7,-0.282
1920,8,-0.258
1920,9,-0.228
1920,10,-0.194
1920,11,-0.293
1920,12,-0.453
1921,1,-0.085
1921,2,-0.218
1921,3,-0.31
1921,4,-0.286
1921,5,-0.303
1921,6,-0.182
1921,7,-0.179
1921,8,-0.324
1921,9,-0.197
1921,10,-0.069
1921,11,-0.135
1921,12,-0.095
1922,1,-0.29
1922,2,-0.419
1922,3,-0.152
1922,4,-0.131
1922,5,-0.349
1922,6,-0.284
1922,7,-0.228
1922,8,-0.389
1922,9,-0.383
1922,10,-0.371
1922,11,-0.287
1922,12,-0.205
1923,1,-0.314
1923,2,-0.442
1923,3,-0.404
1923,4,-0.341
1923,5,-0.339
1923,6,-0.226
1923,7,-0.387
1923,8,-0.352
1923,9,-0.363
1923,10,-0.087
1923,11,0.016
1923,12,0
1924,1,-0.264
1924,2,-0.25
1924,3,-0.049
1924,4,-0.279
1924,5,-0.17
1924,6,-0.238
1924,7,-0.283
1924,8,-0.338
1924,9,-0.335
1924,10,-0.334
1924,11,-0.242
1924,12,-0.36
1925,1,-0.41
1925,2,-0.487
1925,3,-0.271
1925,4,-0.273
1925,5,-0.252
1925,6,-0.29
1925,7,-0.259
1925,8,-0.181
1925,9,-0.212
1925,10,-0.156
1925,11,-0.028
1925,12,0.163
1926,1,0.215
1926,2,-0.022
1926,3,0.124
1926,4,-0.09
1926,5,-0.201
1926,6,-0.194
1926,7,-0.231
1926,8,-0.118
1926,9,-0.107
1926,10,-0.001
1926,11,-0.075
1926,12,-0.252
1927,1,-0.242
1927,2,-0.179
1927,3,-0.399
1927,4,-0.283
1927,5,-0.179
1927,6,-0.249
1927,7,-0.196
1927,8,-0.181
